source,target,similarity_ranking
187759,706214,32
187759,574084,31
187759,706776,28
187759,456039,26
187759,554794,23
187759,735033,21
187759,482695,21
187759,555997,21
187759,884098,19
187759,507267,18
187759,930147,18
187759,832998,17
187759,363301,16
187759,302776,15
187759,211534,15
187759,939415,15
187759,537354,15
187759,331801,14
187759,757276,14
187759,342967,14
187759,71271,14
187759,861238,14
187759,161801,13
187759,554427,13
187759,994664,13
187759,734346,13
187759,823531,13
187759,85254,12
736138,900405,18
736138,536420,17
736138,454177,16
736138,811322,15
736138,338183,14
736138,229150,14
736138,939877,13
736138,994664,13
736138,258919,13
736138,680986,13
736138,767782,12
736138,228540,12
736138,102628,12
736138,33471,12
736138,582137,11
736138,284189,11
736138,284436,11
736138,143288,11
736138,911419,11
736138,456039,11
736138,829616,11
736138,287904,11
736138,385908,11
736138,404983,10
736138,737508,10
736138,922667,10
736138,230772,10
736138,202490,10
736138,168087,10
736138,111635,9
664957,665719,16
664957,838716,16
664957,263318,13
664957,582014,12
664957,860820,12
664957,871439,10
664957,606962,10
664957,101393,10
664957,395611,10
664957,149930,9
664957,232215,9
664957,735815,9
664957,379565,8
664957,434217,8
664957,939077,8
664957,666220,8
664957,53983,8
664957,939415,8
664957,574084,8
664957,361031,7
664957,757276,7
664957,348307,7
664957,159638,7
664957,963975,7
664957,557648,7
664957,868323,7
664957,736652,7
664957,352702,7
664957,363301,7
664957,301847,6
566252,706776,23
566252,405952,17
566252,607351,17
566252,258717,16
566252,800948,16
566252,163885,15
566252,698961,15
566252,149930,15
566252,348307,15
566252,284112,15
566252,902793,15
566252,406400,15
566252,507267,15
566252,574084,14
566252,85254,14
566252,798236,13
566252,286704,13
566252,138129,13
566252,688322,12
566252,782323,12
566252,758884,12
566252,384988,12
566252,20031,12
566252,109782,11
566252,219936,11
566252,201814,11
566252,920717,11
566252,331801,11
566252,535725,11
566252,319226,11
141346,406400,24
141346,683050,22
141346,26500,21
141346,546344,20
141346,735502,19
141346,302776,18
141346,783441,18
141346,153722,17
141346,170755,15
141346,33471,15
141346,598704,15
141346,284436,14
141346,637293,14
141346,564749,14
141346,231864,14
141346,655448,14
141346,776758,14
141346,535181,14
141346,994664,14
141346,547275,14
141346,911419,14
141346,231455,13
141346,85562,13
141346,555857,13
141346,963685,13
141346,606164,13
141346,201814,13
141346,169713,13
141346,143411,12
141346,202490,12
829995,920717,12
829995,406400,12
829995,26500,12
829995,994664,11
829995,170755,10
829995,201814,10
829995,939877,10
829995,33471,10
829995,776758,10
829995,765308,10
829995,68677,10
829995,435540,9
829995,384002,9
829995,488287,9
829995,963787,9
829995,690883,9
829995,232528,9
829995,329259,9
829995,995791,9
829995,404025,9
829995,707349,9
829995,109782,9
829995,194344,9
829995,153722,9
829995,829911,9
829995,683050,9
829995,435584,9
829995,537040,9
829995,861764,9
829995,143411,9
535966,547933,29
535966,406400,28
535966,994664,26
535966,20031,25
535966,457522,23
535966,606164,23
535966,270472,22
535966,160411,22
535966,581790,22
535966,535181,20
535966,384002,20
535966,231455,19
535966,920717,18
535966,330110,18
535966,363822,17
535966,138637,17
535966,350356,17
535966,861764,17
535966,736652,16
535966,404983,16
535966,776758,16
535966,714008,16
535966,505694,16
535966,262448,16
535966,85636,16
535966,151223,16
535966,829616,16
535966,482484,15
535966,791422,15
535966,871439,15
202651,607351,39
202651,286704,34
202651,782323,30
202651,800948,30
202651,405952,29
202651,535632,27
202651,284112,27
202651,20031,25
202651,163885,25
202651,735815,24
202651,149930,23
202651,39362,22
202651,682104,21
202651,261470,21
202651,574084,21
202651,219936,21
202651,606164,21
202651,706776,20
202651,505694,20
202651,407880,19
202651,232215,19
202651,211587,19
202651,783657,19
202651,499879,19
202651,371775,19
202651,758884,19
202651,395611,18
202651,211534,18
202651,406400,18
202651,363301,18
263318,101393,31
263318,735815,29
263318,665719,24
263318,574084,19
263318,666220,19
263318,588717,19
263318,53983,18
263318,243399,17
263318,149930,17
263318,782323,17
263318,363301,17
263318,348307,16
263318,395611,16
263318,860820,16
263318,758884,16
263318,20031,15
263318,757276,15
263318,505634,15
263318,232215,14
263318,284112,14
263318,456039,14
263318,350356,14
263318,499879,14
263318,850225,14
263318,838716,14
263318,606962,14
263318,582014,14
263318,664957,13
263318,617891,13
263318,202651,13
499879,758884,37
499879,286704,37
499879,735815,37
499879,800948,35
499879,607351,32
499879,53983,31
499879,20031,29
499879,535632,28
499879,505694,27
499879,606164,27
499879,284112,26
499879,574084,25
499879,567228,25
499879,547933,24
499879,258717,24
499879,456039,23
499879,406400,23
499879,149930,23
499879,350356,23
499879,85254,22
499879,535725,22
499879,902793,22
499879,706776,21
499879,261470,21
499879,405952,21
499879,782323,21
499879,163885,21
499879,832998,21
499879,211587,20
499879,534037,20
995213,505785,21
995213,605224,16
995213,939877,13
995213,338183,13
995213,269563,12
995213,655448,11
995213,939781,11
995213,683050,11
995213,656573,10
995213,23408,10
995213,406400,9
995213,933855,9
995213,482695,9
995213,387872,9
995213,950962,9
995213,767782,9
995213,168308,9
995213,187096,9
995213,791422,9
995213,387746,9
995213,897957,9
995213,853702,9
995213,17896,8
995213,456648,8
995213,465698,8
995213,492011,8
995213,843626,8
995213,831088,8
995213,352561,8
995213,29577,8
802913,208065,40
802913,111635,25
802913,767782,23
802913,229150,17
802913,359918,14
802913,994946,13
802913,505797,12
802913,208706,12
802913,80140,11
802913,100192,11
802913,64928,10
802913,467319,10
802913,589535,10
802913,465327,9
802913,230772,9
802913,258919,9
802913,149930,9
802913,583440,9
802913,466836,8
802913,339588,8
802913,333308,8
802913,831088,7
802913,536420,7
802913,829616,7
802913,782703,6
802913,371820,6
802913,171812,6
802913,634191,6
802913,168087,6
802913,476278,6
252601,994664,16
252601,606164,15
252601,735815,14
252601,414856,13
252601,547933,13
252601,342967,13
252601,384002,13
252601,68677,12
252601,350356,11
252601,961772,11
252601,821479,10
252601,163885,10
252601,707349,10
252601,284112,10
252601,348307,10
252601,332182,10
252601,100913,10
252601,505694,9
252601,330110,9
252601,607351,9
252601,243399,9
252601,231455,9
252601,138129,9
252601,860021,9
252601,170755,8
252601,85254,8
252601,455533,8
252601,683261,8
252601,20031,8
252601,800948,8
884607,33471,15
884607,637293,15
884607,547933,13
884607,557648,13
884607,735502,13
884607,170755,13
884607,776758,12
884607,939877,12
884607,466921,12
884607,683050,12
884607,194910,11
884607,755916,10
884607,911419,10
884607,535181,10
884607,231455,10
884607,434549,10
884607,444318,10
884607,951752,10
884607,353953,10
884607,654899,9
884607,301721,9
884607,270482,9
884607,405125,9
884607,131310,9
884607,488287,9
884607,284436,9
884607,878712,9
884607,87299,9
884607,169713,9
884607,406400,9
515450,735815,14
515450,456039,13
515450,607351,12
515450,606164,11
515450,758884,11
515450,286704,11
515450,20031,11
515450,574084,10
515450,507267,10
515450,437314,10
515450,301721,9
515450,101393,9
515450,994664,8
515450,232627,8
515450,160411,8
515450,323828,8
515450,211534,8
515450,50997,8
515450,24484,8
515450,800948,8
515450,535725,8
515450,505694,8
515450,350356,8
515450,284112,7
515450,138129,7
515450,406400,7
515450,163885,7
515450,258717,7
515450,829911,7
515450,483553,7
153722,406400,88
153722,26500,75
153722,683050,71
153722,33471,70
153722,637293,58
153722,435540,56
153722,776758,56
153722,735502,54
153722,505694,54
153722,169713,50
153722,994664,50
153722,535181,50
153722,897957,50
153722,196950,47
153722,231455,46
153722,737414,44
153722,920717,44
153722,488287,43
153722,338183,43
153722,363822,43
153722,138129,43
153722,655448,43
153722,296490,42
153722,637778,42
153722,535357,42
153722,201814,41
153722,194344,41
153722,911419,40
153722,231864,40
153722,20031,40
457142,505694,31
457142,406400,28
457142,384002,21
457142,415224,21
457142,68677,20
457142,994664,20
457142,581790,18
457142,338183,18
457142,363822,17
457142,109799,17
457142,350356,17
457142,839720,16
457142,605224,16
457142,20031,16
457142,404983,16
457142,457522,15
457142,909273,15
457142,33471,14
457142,897957,14
457142,231864,14
457142,939877,14
457142,100913,13
457142,683261,13
457142,997377,13
457142,435043,13
457142,435540,13
457142,776758,13
457142,911419,12
457142,829879,12
457142,801898,12
747190,483705,28
747190,994664,27
747190,680986,26
747190,231864,19
747190,202776,19
747190,26500,19
747190,952442,19
747190,775840,18
747190,860982,18
747190,918922,18
747190,887867,17
747190,194344,16
747190,197957,16
747190,605917,16
747190,765308,15
747190,605224,15
747190,387891,15
747190,755556,15
747190,911419,15
747190,735502,15
747190,109594,15
747190,798084,14
747190,480583,14
747190,606168,14
747190,505694,14
747190,537016,14
747190,895851,14
747190,457522,13
747190,909273,13
747190,776758,13
339741,637414,31
339741,168298,25
339741,736652,22
339741,111337,19
339741,952959,19
339741,605781,14
339741,803982,13
339741,537134,12
339741,536420,12
339741,582014,11
339741,843626,11
339741,754420,10
339741,580947,10
339741,350486,10
339741,361031,10
339741,838135,9
339741,151223,9
339741,363950,9
339741,379565,8
339741,210356,8
339741,707234,8
339741,168087,7
339741,698672,7
339741,294618,7
339741,843412,7
339741,829879,7
339741,488064,7
339741,232215,7
339741,17126,6
339741,605224,6
682112,59067,69
682112,26254,37
682112,736652,36
682112,302776,34
682112,363822,30
682112,131618,25
682112,698881,25
682112,387891,23
682112,262174,21
682112,547933,19
682112,17126,17
682112,766748,16
682112,363301,16
682112,361031,16
682112,605917,15
682112,102628,15
682112,456039,14
682112,231802,14
682112,557648,14
682112,483553,13
682112,185145,13
682112,756068,13
682112,970498,13
682112,100913,13
682112,961772,13
682112,637936,13
682112,20031,12
682112,197923,12
682112,811322,12
682112,680956,12
506825,683050,11
506825,598704,11
506825,169713,11
506825,405952,9
506825,920717,7
506825,606164,7
506825,737414,7
506825,537251,7
506825,363301,6
506825,894239,6
506825,604000,6
506825,902793,6
506825,862986,6
506825,138605,6
506825,395611,6
506825,33471,6
506825,261470,6
506825,706776,6
506825,363822,5
506825,131472,5
506825,861257,5
506825,588717,5
506825,232627,5
506825,219936,5
506825,546344,5
506825,798236,5
506825,688322,5
506825,12182,5
506825,384087,5
506825,547933,5
287210,168298,56
287210,803982,40
287210,736652,34
287210,537134,32
287210,404983,30
287210,605781,29
287210,580947,28
287210,952959,28
287210,379565,27
287210,933855,26
287210,637414,25
287210,582014,25
287210,843626,24
287210,698672,24
287210,839311,22
287210,707234,21
287210,111337,20
287210,781037,18
287210,90187,17
287210,239986,17
287210,162061,17
287210,869295,17
287210,338183,17
287210,232434,17
287210,187096,16
287210,567380,16
287210,210356,16
287210,754420,16
287210,339715,16
287210,350486,15
363950,736652,62
363950,736308,48
363950,843626,46
363950,379565,45
363950,168298,44
363950,131618,37
363950,26254,36
363950,404983,34
363950,637414,31
363950,50621,30
363950,605781,26
363950,582014,26
363950,361031,25
363950,823327,25
363950,537134,24
363950,754420,23
363950,933855,23
363950,90187,23
363950,698672,22
363950,803982,22
363950,546644,21
363950,507385,21
363950,294618,20
363950,822198,20
363950,239986,18
363950,902153,18
363950,811322,18
363950,781037,17
363950,681522,17
363950,952959,17
756068,131618,31
756068,843626,31
756068,26254,27
756068,232215,21
756068,197923,21
756068,379565,18
756068,395611,18
756068,59067,17
756068,811322,17
756068,736308,16
756068,736652,15
756068,273822,14
756068,363301,14
756068,800948,14
756068,963975,14
756068,547933,14
756068,39362,14
756068,20031,14
756068,149930,14
756068,682112,13
756068,162704,13
756068,606346,13
756068,294618,12
756068,605781,12
756068,302776,12
756068,939415,11
756068,860820,11
756068,163448,10
756068,546644,10
756068,838716,10
606452,546644,25
606452,338183,15
606452,843626,14
606452,168298,12
606452,839311,12
606452,754420,12
606452,952442,12
606452,674544,12
606452,736652,11
606452,287904,11
606452,537134,11
606452,869295,11
606452,829911,11
606452,187096,11
606452,64731,10
606452,803982,10
606452,111635,10
606452,464228,9
606452,259320,9
606452,637936,9
606452,862864,9
606452,434217,9
606452,707234,9
606452,933855,9
606452,25678,8
606452,239986,8
606452,698672,8
606452,994664,8
606452,287210,8
606452,782714,8
801488,505694,48
801488,350356,44
801488,606164,32
801488,909273,30
801488,961772,28
801488,348307,27
801488,683261,26
801488,911419,26
801488,20031,25
801488,605224,25
801488,483022,23
801488,33471,23
801488,338814,23
801488,756507,23
801488,607351,22
801488,100913,21
801488,138637,21
801488,68677,20
801488,861764,20
801488,404983,19
801488,997377,19
801488,160411,19
801488,735815,19
801488,994664,19
801488,406400,18
801488,547933,18
801488,871439,18
801488,109782,17
801488,535181,17
801488,482272,17
36369,406400,51
36369,20031,40
36369,26500,39
36369,505694,38
36369,994664,37
36369,196950,34
36369,384002,33
36369,735502,33
36369,100913,33
36369,911419,32
36369,338814,31
36369,201814,31
36369,776758,31
36369,683050,31
36369,330110,30
36369,637293,29
36369,920717,29
36369,363822,29
36369,547933,29
36369,555997,28
36369,33471,28
36369,153722,27
36369,535181,27
36369,350356,27
36369,644851,26
36369,606164,26
36369,838716,26
36369,843412,26
36369,997377,26
36369,798236,25
683261,505694,75
683261,406400,65
683261,350356,65
